0.089100	1760	0
0.095220	2367	0
0.096780	814	0
0.098400	970	0
0.098460	2447	0
0.099660	1495	0
0.101100	2165	0
0.104220	2397	0
0.105240	1924	0
0.109260	544	0
0.111780	1973	0
0.112620	1561	0
0.117900	918	0
0.119280	1606	0
0.119520	683	0
0.121680	1068	0
0.126360	2159	0
0.127380	1430	0
0.128520	1686	0
0.131940	1855	0
0.136260	801	0
0.136920	1977	0
0.137280	384	0
0.138480	1042	0
0.141780	1402	0
0.141900	2005	0
0.144900	1159	0
0.144900	2291	0
0.147300	1847	0
0.147300	2153	0
0.150000	1682	0
0.150180	38	0
0.151260	1168	0
0.153240	2167	0
0.155100	275	0
0.156300	1124	0
0.156840	2188	0
0.157680	1722	0
0.159060	1641	0
0.161160	2202	0
0.161940	2342	0
0.162840	1969	0
0.162960	1308	0
0.163740	2434	0
0.164460	387	0
0.164460	1743	0
0.166260	225	0
0.168900	259	0
0.169740	1873	0
0.170160	2149	0
0.170160	2474	0
0.170640	1724	0
0.170700	1204	0
0.171960	779	0
0.172920	1368	0
0.175680	607	0
0.175740	1674	0
0.176340	549	0
0.177960	444	0
0.179160	1062	0
0.182340	2229	0
0.182940	1127	0
0.185880	1785	0
0.186600	1486	0
0.186840	1169	0
0.188520	2461	0
0.190800	371	0
0.194340	953	0
0.195480	1647	0
0.197700	2324	0
0.198420	944	0
0.199560	2283	0
0.201420	2467	0
0.202440	428	1
0.202920	1760	0
0.204120	648	0
0.210060	436	1
0.212460	523	1
0.212820	1543	0
0.213540	347	0
0.215100	1885	0
0.215220	493	0
0.215460	310	0
0.215460	1495	0
0.220920	839	0
0.221280	2367	0
0.222120	2031	0
0.222840	576	1
0.223500	410	0
0.224280	608	0
0.224760	2206	1
0.225240	194	0
0.225480	1930	0
0.225600	67	1
0.225600	379	1
0.226080	2424	0
0.227940	884	0
0.230580	531	0
0.231000	486	1
0.231600	822	0
0.231900	2397	0
0.232680	814	0
0.232860	2165	0
0.232980	1307	0
0.234060	600	1
0.234060	1670	0
0.235140	1548	0
0.238680	448	0
0.240240	544	0
0.241560	633	0
0.245760	1901	0
0.246600	1656	0
0.247140	1973	0
0.248040	2432	1
0.253020	2120	0
0.253260	1450	1
0.254820	540	1
0.254880	2447	0
0.255120	1561	0
0.255480	1765	1
0.255840	419	1
0.255960	99	1
0.256200	918	0
0.256800	1920	0
0.257100	1924	0
0.257760	1889	0
0.258120	522	0
0.261480	1374	0
0.261960	2268	0
0.262740	970	0
0.263880	11	1
0.265080	438	0
0.265260	525	1
0.266580	1176	1
0.267300	849	1
0.271080	1855	0
0.274140	1766	1
0.274380	656	0
0.274500	1289	0
0.276120	2027	0
0.276660	325	1
0.276780	702	0
0.277800	683	0
0.278100	2208	1
0.278820	1430	0
0.279060	596	1
0.279780	2159	0
0.280920	1134	1
0.280980	524	1
0.281100	1850	0
0.282420	387	0
0.282480	186	1
0.282480	1068	0
0.284160	16	1
0.285660	388	1
0.286860	2153	0
0.288000	1910	1
0.289380	801	0
0.290220	120	1
0.290520	2402	1
0.290580	745	0
0.290640	1100	1
0.291180	1291	1
0.292860	1195	1
0.293160	1726	0
0.295740	638	1
0.295800	1616	0
0.295860	803	0
0.297300	1815	1
0.298080	2199	1
0.298440	808	0
0.298620	1974	0
0.300660	2212	0
0.300660	2304	1
0.301080	1847	0
0.303420	1916	0
0.305160	625	1
0.306060	537	1
0.306240	577	1
0.307860	377	1
0.308400	1606	0
0.310380	1402	0
0.310920	232	0
0.311160	2384	1
0.311220	487	1
0.313140	308	0
0.313980	848	1
0.314520	439	1
0.314880	1760	0
0.315720	1890	0
0.318600	2042	1
0.319140	1977	0
0.319440	1985	1
0.319980	1042	0
0.321180	571	1
0.321540	491	1
0.322440	1426	1
0.323640	2434	0
0.324060	512	1
0.325560	2342	0
0.325740	2291	0
0.326520	589	1
0.326640	38	0
0.326760	518	0
0.327540	266	1
0.328080	2343	0
0.328200	102	1
0.329040	779	0
0.329580	425	1
0.330120	489	1
0.330180	1074	0
0.330720	575	1
0.331080	1168	0
0.331860	727	1
0.332160	1035	1
0.332640	490	1
0.332940	476	1
0.333060	275	0
0.333240	968	0
0.333600	378	1
0.335160	931	1
0.335400	1235	1
0.336660	384	0
0.336840	1682	0
0.337080	376	1
0.337080	389	1
0.337200	2188	0
0.337560	20	1
0.337620	136	1
0.338100	2149	0
0.338280	1987	1
0.338340	225	0
0.338460	488	1
0.339120	1848	1
0.339360	1169	0
0.339960	1912	1
0.340260	1722	0
0.340860	64	1
0.340980	426	1
0.341100	462	1
0.341100	2229	0
0.341160	1667	1
0.342240	1951	1
0.342360	1523	0
0.343800	2367	0
0.343980	2156	1
0.344100	478	1
0.344220	1495	0
0.344940	477	1
0.345120	23	1
0.345300	1810	1
0.345960	2303	1
0.346020	427	1
0.346260	948	1
0.346380	539	1
0.347940	579	1
0.348120	1129	1
0.348720	541	0
0.348960	375	1
0.349200	1550	1
0.350220	2474	0
0.350580	278	1
0.351120	544	0
0.351180	1965	1
0.351420	528	1
0.351600	1182	0
0.351900	529	1
0.351960	1191	0
0.352080	280	1
0.352140	591	1
0.352860	982	1
0.353040	475	1
0.353400	276	0
0.353460	639	1
0.354000	428	1
0.354780	2005	0
0.354900	1368	0
0.354960	493	0
0.354960	527	1
0.355080	148	1
0.355320	479	1
0.355440	326	1
0.355440	735	1
0.356460	628	1
0.356820	372	1
0.356820	429	1
0.357300	535	1
0.357360	329	1
0.357360	1501	1
0.358320	846	1
0.358800	641	1
0.359160	379	1
0.359280	526	1
0.359340	984	1
0.359400	374	1
0.359460	473	0
0.360300	674	1
0.360360	430	1
0.360360	1963	1
0.360480	2205	1
0.360600	279	1
0.360600	576	1
0.360840	431	1
0.360840	687	1
0.361140	10	0
0.362160	1785	0
0.362340	277	1
0.362520	525	1
0.363060	330	1
0.363060	577	1
0.363240	423	1
0.363420	474	1
0.363480	327	0
0.363840	540	1
0.364020	2	0
0.364080	814	0
0.364500	572	1
0.364560	480	1
0.364620	325	1
0.364800	380	1
0.364800	2165	0
0.364860	424	1
0.365040	387	0
0.365160	378	1
0.365340	382	1
0.365700	377	1
0.365880	2256	1
0.366000	574	1
0.366000	621	1
0.366000	2456	1
0.366240	684	1
0.366360	2467	0
0.366540	477	1
0.366600	2237	1
0.366720	478	1
0.366780	1143	1
0.366960	425	1
0.366960	522	0
0.366960	592	1
0.367200	427	1
0.367200	1686	0
0.367260	580	1
0.367440	581	1
0.367500	524	1
0.367980	575	1
0.368100	627	1
0.368160	622	1
